bbody,0.00,inf,inf,0.34,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,4,4.59
powerlaw,0.21,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2.66,inf,inf,4,2.82
apec,0.62,inf,inf,0.78,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,4,4.45
bremss,0.08,inf,inf,1.96,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,4,3.11
