bbody,0.42,0.23,0.38,0.18,0.06,0.07,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,43,1.08
powerlaw,0.99,0.41,0.50,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,6.89,2.45,-6.89,43,1.11
apec+apec,1.08,0.26,0.35,0.18,0.07,0.12,64.00,62.96,-64.00,-inf,-inf,-inf,1.0,-inf,-inf,-inf,41,1.03
bremss,0.63,0.25,0.38,0.28,0.12,0.22,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,43,1.08
