bbody,0.50,0.39,1.56,0.21,0.14,0.17,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,34,0.84
powerlaw,0.98,0.55,0.75,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,5.84,2.98,-5.84,34,0.77
apec+apec,0.76,0.63,0.15,0.01,0.01,0.29,0.94,0.19,0.27,-inf,-inf,-inf,1.0,-inf,-inf,-inf,32,0.43
bremss,0.64,0.35,1.16,0.41,0.41,1.01,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,34,0.81
