phase profile err
1.22265625 10.0 3.1622776601683795
1.23046875 17.0 4.123105625617661
1.23828125 12.0 3.4641016151377544
1.24609375 23.0 4.795831523312719
1.25390625 19.0 4.358898943540674
1.26171875 11.0 3.3166247903554
1.26953125 16.0 4.0
1.27734375 16.0 4.0
1.28515625 17.0 4.123105625617661
1.29296875 15.0 3.872983346207417
1.30078125 14.0 3.7416573867739413
1.30859375 10.0 3.1622776601683795
1.31640625 18.0 4.242640687119285
1.32421875 11.0 3.3166247903554
1.33203125 13.0 3.605551275463989
1.33984375 18.0 4.242640687119285
1.34765625 22.0 4.69041575982343
1.35546875 22.0 4.69041575982343
1.36328125 9.0 3.0
1.37109375 19.0 4.358898943540674
1.37890625 9.0 3.0
1.38671875 16.0 4.0
1.39453125 19.0 4.358898943540674
