phase profile err
0.00390625 104.0 10.198039027185569
0.01171875 118.0 10.862780491200215
0.01953125 102.0 10.099504938362077
0.02734375 97.0 9.848857801796104
0.03515625 89.0 9.433981132056603
0.04296875 95.0 9.746794344808963
0.05078125 84.0 9.16515138991168
0.05859375 88.0 9.38083151964686
0.06640625 95.0 9.746794344808963
0.07421875 110.0 10.488088481701515
0.08203125 99.0 9.9498743710662
0.08984375 103.0 10.14889156509222
0.09765625 115.0 10.723805294763608
0.10546875 101.0 10.04987562112089
0.11328125 107.0 10.344080432788601
0.12109375 84.0 9.16515138991168
0.12890625 98.0 9.899494936611665
0.13671875 83.0 9.1104335791443
0.14453125 100.0 10.0
0.15234375 102.0 10.099504938362077
0.16015625 101.0 10.04987562112089
0.16796875 91.0 9.539392014169456
0.17578125 107.0 10.344080432788601
0.18359375 87.0 9.327379053088816
0.19140625 105.0 10.246950765959598
0.19921875 119.0 10.908712114635714
0.20703125 93.0 9.643650760992955
0.21484375 107.0 10.344080432788601
0.22265625 86.0 9.273618495495704
0.23046875 117.0 10.816653826391969
0.23828125 94.0 9.695359714832659
0.24609375 109.0 10.44030650891055
0.25390625 99.0 9.9498743710662
0.26171875 113.0 10.63014581273465
0.26953125 93.0 9.643650760992955
0.27734375 112.0 10.583005244258363
0.28515625 97.0 9.848857801796104
0.29296875 98.0 9.899494936611665
0.30078125 96.0 9.797958971132712
0.30859375 103.0 10.14889156509222
0.31640625 92.0 9.591663046625438
0.32421875 102.0 10.099504938362077
0.33203125 101.0 10.04987562112089
0.33984375 114.0 10.677078252031311
0.34765625 107.0 10.344080432788601
0.35546875 110.0 10.488088481701515
0.36328125 100.0 10.0
0.37109375 101.0 10.04987562112089
0.37890625 108.0 10.392304845413264
0.38671875 89.0 9.433981132056603
0.39453125 113.0 10.63014581273465
0.40234375 113.0 10.63014581273465
0.41015625 102.0 10.099504938362077
0.41796875 100.0 10.0
0.42578125 111.0 10.535653752852738
0.43359375 103.0 10.14889156509222
0.44140625 103.0 10.14889156509222
0.44921875 94.0 9.695359714832659
0.45703125 90.0 9.486832980505138
0.46484375 118.0 10.862780491200215
0.47265625 111.0 10.535653752852738
0.48046875 97.0 9.848857801796104
0.48828125 109.0 10.44030650891055
0.49609375 99.0 9.9498743710662
0.50390625 73.0 8.54400374531753
0.51171875 85.0 9.219544457292887
0.51953125 122.0 11.045361017187261
0.52734375 117.0 10.816653826391969
0.53515625 115.0 10.723805294763608
0.54296875 76.0 8.717797887081348
0.55078125 38.0 6.164414002968976
0.55859375 66.0 8.12403840463596
0.56640625 88.0 9.38083151964686
0.57421875 104.0 10.198039027185569
0.58203125 60.0 7.745966692414834
0.58984375 50.0 7.0710678118654755
0.59765625 115.0 10.723805294763608
