bbody,0.31,0.31,2.11,0.68,0.30,0.63,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1,0.32
powerlaw,0.77,0.74,3.96,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.96,1.77,4.08,1,0.67
apec,1.20,1.00,2.09,1.95,1.33,-1.95,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,1,0.44
bremss,0.69,0.50,2.79,3.88,3.88,-3.88,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1,0.59
