bbody,4.56,2.47,4.38,2.13,0.66,1.16,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,5,1.42
powerlaw,8.33,4.10,6.91,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.29,0.89,1.21,5,1.20
apec,9.75,2.55,3.72,8.95,5.74,27.59,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,5,0.43
bremss,8.06,2.23,3.77,197.84,197.84,-197.84,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,5,1.21
