bbody,0.84,0.50,0.82,1.18,0.25,0.37,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,6,1.40
powerlaw,2.01,0.92,1.44,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.65,0.72,0.87,6,0.91
apec,2.20,0.86,1.12,5.44,2.61,-5.44,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,6,0.67
bremss,1.79,0.66,1.05,15.05,11.16,-15.05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,6,0.95
raymond,2.02,0.80,1.09,7.94,4.69,-7.94,-inf,-inf,-inf,-inf,-inf,-inf,0.3,-inf,-inf,-inf,6,0.88
