bbody,1.00,inf,inf,3.00,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,54,9.80
powerlaw,0.61,0.21,0.28,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,6.60,1.40,1.79,54,1.95
apec+apec,0.00,0.00,0.02,1.20,0.14,0.17,0.30,0.03,0.03,-inf,-inf,-inf,1.0,-inf,-inf,-inf,52,1.19
bremss,0.47,0.17,0.22,0.19,0.05,0.07,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,54,1.44
