bbody,0.02,inf,inf,2.00,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2,2.09
powerlaw,0.66,0.66,3.39,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.85,1.46,4.04,2,1.31
apec,0.93,0.59,2.23,64.00,60.79,-64.00,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,2,1.39
bremss,0.89,0.57,1.79,200.00,200.00,-200.00,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2,1.37
