bbody,0.17,0.17,1.40,1.10,0.46,0.79,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,1.03
powerlaw,0.82,0.77,2.25,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.34,1.06,1.82,3,0.56
apec,0.95,0.59,1.63,10.96,8.91,-10.96,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,3,0.54
bremss,0.74,0.40,1.50,77.90,77.90,-77.90,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,0.57
raymond,0.76,0.40,1.62,57.25,52.77,-57.25,-inf,-inf,-inf,-inf,-inf,-inf,0.3,-inf,-inf,-inf,3,0.57
