bbody,0.00,inf,inf,0.25,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,13,4.05
powerlaw,0.22,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3.20,inf,inf,13,3.72
apec+apec,0.97,0.25,0.32,0.11,0.03,0.05,5.76,3.85,-5.76,-inf,-inf,-inf,1.0,-inf,-inf,-inf,11,1.29
bremss,0.26,inf,inf,0.40,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,13,3.87
