bbody,0.32,0.32,1.37,1.74,0.45,0.65,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,0.04
powerlaw,1.42,1.08,3.26,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.02,0.67,1.12,3,0.41
apec,2.01,0.93,2.63,64.00,58.42,-64.00,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,3,0.49
bremss,1.85,0.84,1.41,200.00,200.00,-200.00,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,0.45
