bbody,0.00,inf,inf,0.39,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,4.05
powerlaw,0.51,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3.95,inf,inf,3,3.08
apec,0.63,0.23,0.20,0.67,0.24,0.15,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,3,1.93
bremss,0.29,inf,inf,0.80,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,3.30
