bbody,0.22,0.22,3.07,2.43,0.99,2.19,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2,0.31
powerlaw,0.82,0.82,8.13,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.32,0.75,2.11,2,0.90
apec,4.04,2.55,7.36,64.00,59.03,-64.00,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,2,1.59
bremss,3.72,2.39,3.85,200.00,200.00,-200.00,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2,1.53
