phase profile err
1.66796875 8.0 2.8284271247461903
1.67578125 13.0 3.605551275463989
1.68359375 6.0 2.449489742783178
1.69140625 7.0 2.6457513110645907
1.69921875 8.0 2.8284271247461903
1.70703125 8.0 2.8284271247461903
1.71484375 7.0 2.6457513110645907
1.72265625 6.0 2.449489742783178
1.73046875 10.0 3.1622776601683795
1.73828125 6.0 2.449489742783178
1.74609375 10.0 3.1622776601683795
1.75390625 8.0 2.8284271247461903
1.76171875 8.0 2.8284271247461903
1.76953125 8.0 2.8284271247461903
1.77734375 7.0 2.6457513110645907
1.78515625 15.0 3.872983346207417
1.79296875 12.0 3.4641016151377544
1.80078125 3.0 1.7320508075688772
1.80859375 6.0 2.449489742783178
1.81640625 5.0 2.23606797749979
1.82421875 14.0 3.7416573867739413
1.83203125 12.0 3.4641016151377544
1.83984375 10.0 3.1622776601683795
1.84765625 4.0 2.0
1.85546875 11.0 3.3166247903554
1.86328125 5.0 2.23606797749979
1.87109375 12.0 3.4641016151377544
1.87890625 6.0 2.449489742783178
1.88671875 6.0 2.449489742783178
1.89453125 7.0 2.6457513110645907
1.90234375 6.0 2.449489742783178
1.91015625 9.0 3.0
1.91796875 4.0 2.0
1.92578125 8.0 2.8284271247461903
1.93359375 10.0 3.1622776601683795
1.94140625 10.0 3.1622776601683795
1.94921875 11.0 3.3166247903554
1.95703125 9.0 3.0
1.96484375 14.0 3.7416573867739413
1.97265625 7.0 2.6457513110645907
1.98046875 6.0 2.449489742783178
1.98828125 4.0 2.0
1.99609375 3.0 1.7320508075688772
