bbody,0.00,inf,inf,0.31,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,27,3.06
powerlaw,0.57,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,4.84,inf,inf,27,2.20
apec+apec,0.05,0.03,0.04,0.96,0.08,0.08,2.62,0.62,1.32,-inf,-inf,-inf,1.0,-inf,-inf,-inf,25,1.06
bremss,0.30,inf,inf,0.53,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,27,2.45
