bbody,0.19,inf,inf,0.22,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,99,5.64
powerlaw,0.67,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,5.41,inf,inf,99,4.61
apec+apec,0.61,inf,inf,0.20,inf,inf,1.11,inf,inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,97,3.14
bremss,0.37,inf,inf,0.42,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,99,5.05
