3.125000000000000000e-02,9.375000000000000000e-02,1.562500000000000000e-01,2.187500000000000000e-01,2.812500000000000000e-01,3.437500000000000000e-01,4.062500000000000000e-01,4.687500000000000000e-01,5.312500000000000000e-01,5.937500000000000000e-01,6.562500000000000000e-01,7.187500000000000000e-01,7.812500000000000000e-01,8.437500000000000000e-01,9.062500000000000000e-01,9.687500000000000000e-01,1.031250000000000000e+00,1.093750000000000000e+00,1.156250000000000000e+00,1.218750000000000000e+00,1.281250000000000000e+00,1.343750000000000000e+00,1.406250000000000000e+00,1.468750000000000000e+00,1.531250000000000000e+00,1.593750000000000000e+00,1.656250000000000000e+00,1.718750000000000000e+00,1.781250000000000000e+00,1.843750000000000000e+00,1.906250000000000000e+00,1.968750000000000000e+00
4.100000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.700000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.300000000000000000e+01,1.700000000000000000e+01,3.400000000000000000e+01,5.000000000000000000e+01,6.100000000000000000e+01,3.900000000000000000e+01,2.900000000000000000e+01,4.100000000000000000e+01,3.000000000000000000e+01,1.700000000000000000e+01,2.700000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.300000000000000000e+01,1.700000000000000000e+01,3.400000000000000000e+01,5.000000000000000000e+01,6.100000000000000000e+01,3.900000000000000000e+01,2.900000000000000000e+01
6.403124237432848531e+00,5.477225575051661188e+00,4.123105625617660586e+00,5.196152422706632024e+00,4.358898943540673976e+00,4.358898943540673976e+00,4.472135954999579610e+00,4.795831523312719114e+00,4.898979485566355763e+00,4.795831523312719114e+00,4.123105625617660586e+00,5.830951894845300743e+00,7.071067811865475505e+00,7.810249675906653977e+00,6.244997998398398309e+00,5.385164807134503739e+00,6.403124237432848531e+00,5.477225575051661188e+00,4.123105625617660586e+00,5.196152422706632024e+00,4.358898943540673976e+00,4.358898943540673976e+00,4.472135954999579610e+00,4.795831523312719114e+00,4.898979485566355763e+00,4.795831523312719114e+00,4.123105625617660586e+00,5.830951894845300743e+00,7.071067811865475505e+00,7.810249675906653977e+00,6.244997998398398309e+00,5.385164807134503739e+00
