bbody,0.27,0.21,0.38,0.65,0.13,0.16,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,5,0.63
powerlaw,0.83,0.39,0.75,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2.40,0.80,1.10,5,1.04
apec,0.57,0.26,1.25,4.43,3.20,15.84,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,5,1.32
bremss,0.68,0.28,0.54,2.63,1.32,5.84,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,5,0.89
