bbody,14.22,2.78,3.29,2.07,0.29,0.35,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,38,1.84
powerlaw,21.65,4.02,4.64,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.70,0.44,0.50,38,1.84
apec,1.00,inf,inf,1.00,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,38,18.55
bremss,20.70,3.30,3.67,19.75,10.96,166.90,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,38,1.83
