bbody,7.65,2.78,3.65,2.12,0.41,0.58,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72,0.91
powerlaw,12.91,4.23,5.28,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.34,0.59,0.68,72,0.90
apec,12.88,2.02,2.41,38.49,17.03,-38.49,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,72,0.87
bremss,12.61,2.41,4.29,86.17,86.17,-86.17,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,72,0.90
