bbody,0.82,inf,inf,1.18,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2,2.09
powerlaw,2.23,1.83,3.25,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.83,1.42,2.12,2,1.77
apec,2.15,1.31,2.54,5.64,3.94,-5.64,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,2,1.74
bremss,1.95,1.16,2.52,9.56,9.56,-9.56,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2,1.81
raymond,1.99,1.16,2.55,8.34,6.67,-8.34,-inf,-inf,-inf,-inf,-inf,-inf,0.3,-inf,-inf,-inf,2,1.79
