bbody,1.14,inf,inf,0.78,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,2.81
powerlaw,2.42,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2.71,inf,inf,3,2.12
apec,1.88,inf,inf,3.51,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,3,2.00
bremss,1.89,inf,inf,3.02,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,2.36
