phase profile err
0.48828125 10.0 3.1622776601683795
0.49609375 5.0 2.23606797749979
0.50390625 5.0 2.23606797749979
0.51171875 6.0 2.449489742783178
0.51953125 7.0 2.6457513110645907
0.52734375 6.0 2.449489742783178
0.53515625 9.0 3.0
0.54296875 4.0 2.0
0.55078125 8.0 2.8284271247461903
0.55859375 5.0 2.23606797749979
0.56640625 6.0 2.449489742783178
0.57421875 3.0 1.7320508075688772
0.58203125 6.0 2.449489742783178
0.58984375 8.0 2.8284271247461903
0.59765625 6.0 2.449489742783178
0.60546875 2.0 1.4142135623730951
0.61328125 5.0 2.23606797749979
0.62109375 7.0 2.6457513110645907
0.62890625 8.0 2.8284271247461903
0.63671875 12.0 3.4641016151377544
0.64453125 9.0 3.0
0.65234375 1.0 1.0
0.66015625 7.0 2.6457513110645907
0.66796875 5.0 2.23606797749979
0.67578125 6.0 2.449489742783178
0.68359375 6.0 2.449489742783178
0.69140625 12.0 3.4641016151377544
0.69921875 5.0 2.23606797749979
0.70703125 5.0 2.23606797749979
0.71484375 9.0 3.0
0.72265625 5.0 2.23606797749979
0.73046875 6.0 2.449489742783178
0.73828125 9.0 3.0
0.74609375 0.0 0.0
0.75390625 6.0 2.449489742783178
0.76171875 6.0 2.449489742783178
0.76953125 3.0 1.7320508075688772
0.77734375 8.0 2.8284271247461903
0.78515625 6.0 2.449489742783178
0.79296875 9.0 3.0
0.80078125 1.0 1.0
0.80859375 7.0 2.6457513110645907
0.81640625 10.0 3.1622776601683795
0.82421875 4.0 2.0
0.83203125 7.0 2.6457513110645907
0.83984375 8.0 2.8284271247461903
0.84765625 2.0 1.4142135623730951
0.85546875 4.0 2.0
0.86328125 6.0 2.449489742783178
0.87109375 1.0 1.0
0.87890625 10.0 3.1622776601683795
0.88671875 9.0 3.0
0.89453125 6.0 2.449489742783178
0.90234375 5.0 2.23606797749979
0.91015625 5.0 2.23606797749979
0.91796875 8.0 2.8284271247461903
0.92578125 6.0 2.449489742783178
0.93359375 11.0 3.3166247903554
0.94140625 6.0 2.449489742783178
0.94921875 3.0 1.7320508075688772
0.95703125 9.0 3.0
0.96484375 6.0 2.449489742783178
0.97265625 6.0 2.449489742783178
0.98046875 4.0 2.0
0.98828125 7.0 2.6457513110645907
0.99609375 6.0 2.449489742783178
1.00390625 4.0 2.0
1.01171875 7.0 2.6457513110645907
1.01953125 8.0 2.8284271247461903
1.02734375 5.0 2.23606797749979
1.03515625 7.0 2.6457513110645907
1.04296875 3.0 1.7320508075688772
1.05078125 4.0 2.0
1.05859375 2.0 1.4142135623730951
1.06640625 9.0 3.0
1.07421875 4.0 2.0
1.08203125 4.0 2.0
1.08984375 7.0 2.6457513110645907
1.09765625 6.0 2.449489742783178
1.10546875 3.0 1.7320508075688772
1.11328125 7.0 2.6457513110645907
1.12109375 5.0 2.23606797749979
1.12890625 8.0 2.8284271247461903
1.13671875 8.0 2.8284271247461903
1.14453125 7.0 2.6457513110645907
1.15234375 5.0 2.23606797749979
1.16015625 3.0 1.7320508075688772
1.16796875 11.0 3.3166247903554
1.17578125 5.0 2.23606797749979
1.18359375 6.0 2.449489742783178
1.19140625 4.0 2.0
1.19921875 7.0 2.6457513110645907
1.20703125 7.0 2.6457513110645907
1.21484375 3.0 1.7320508075688772
1.22265625 12.0 3.4641016151377544
1.23046875 12.0 3.4641016151377544
1.23828125 9.0 3.0
1.24609375 8.0 2.8284271247461903
1.25390625 6.0 2.449489742783178
1.26171875 7.0 2.6457513110645907
1.26953125 11.0 3.3166247903554
1.27734375 12.0 3.4641016151377544
1.28515625 7.0 2.6457513110645907
1.29296875 7.0 2.6457513110645907
1.30078125 10.0 3.1622776601683795
1.30859375 9.0 3.0
1.31640625 5.0 2.23606797749979
1.32421875 10.0 3.1622776601683795
1.33203125 8.0 2.8284271247461903
1.33984375 10.0 3.1622776601683795
1.34765625 6.0 2.449489742783178
1.35546875 17.0 4.123105625617661
1.36328125 7.0 2.6457513110645907
1.37109375 5.0 2.23606797749979
1.37890625 12.0 3.4641016151377544
1.38671875 11.0 3.3166247903554
1.39453125 14.0 3.7416573867739413
1.40234375 9.0 3.0
1.41015625 7.0 2.6457513110645907
1.41796875 8.0 2.8284271247461903
1.42578125 8.0 2.8284271247461903
1.43359375 8.0 2.8284271247461903
1.44140625 13.0 3.605551275463989
1.44921875 7.0 2.6457513110645907
1.45703125 4.0 2.0
1.46484375 11.0 3.3166247903554
1.47265625 9.0 3.0
1.48046875 9.0 3.0
1.48828125 10.0 3.1622776601683795
1.49609375 5.0 2.23606797749979
1.50390625 5.0 2.23606797749979
1.51171875 6.0 2.449489742783178
1.51953125 7.0 2.6457513110645907
1.52734375 6.0 2.449489742783178
1.53515625 9.0 3.0
1.54296875 4.0 2.0
1.55078125 8.0 2.8284271247461903
1.55859375 5.0 2.23606797749979
1.56640625 6.0 2.449489742783178
1.57421875 3.0 1.7320508075688772
1.58203125 6.0 2.449489742783178
1.58984375 8.0 2.8284271247461903
1.59765625 6.0 2.449489742783178
1.60546875 2.0 1.4142135623730951
1.61328125 5.0 2.23606797749979
1.62109375 7.0 2.6457513110645907
1.62890625 8.0 2.8284271247461903
1.63671875 12.0 3.4641016151377544
1.64453125 9.0 3.0
1.65234375 1.0 1.0
1.66015625 7.0 2.6457513110645907
1.66796875 5.0 2.23606797749979
1.67578125 6.0 2.449489742783178
1.68359375 6.0 2.449489742783178
1.69140625 12.0 3.4641016151377544
1.69921875 5.0 2.23606797749979
1.70703125 5.0 2.23606797749979
1.71484375 9.0 3.0
1.72265625 5.0 2.23606797749979
1.73046875 6.0 2.449489742783178
1.73828125 9.0 3.0
1.74609375 0.0 0.0
1.75390625 6.0 2.449489742783178
1.76171875 6.0 2.449489742783178
1.76953125 3.0 1.7320508075688772
1.77734375 8.0 2.8284271247461903
1.78515625 6.0 2.449489742783178
1.79296875 9.0 3.0
1.80078125 1.0 1.0
1.80859375 7.0 2.6457513110645907
1.81640625 10.0 3.1622776601683795
1.82421875 4.0 2.0
1.83203125 7.0 2.6457513110645907
1.83984375 8.0 2.8284271247461903
1.84765625 2.0 1.4142135623730951
1.85546875 4.0 2.0
1.86328125 6.0 2.449489742783178
1.87109375 1.0 1.0
1.87890625 10.0 3.1622776601683795
1.88671875 9.0 3.0
1.89453125 6.0 2.449489742783178
1.90234375 5.0 2.23606797749979
1.91015625 5.0 2.23606797749979
1.91796875 8.0 2.8284271247461903
1.92578125 6.0 2.449489742783178
1.93359375 11.0 3.3166247903554
1.94140625 6.0 2.449489742783178
1.94921875 3.0 1.7320508075688772
1.95703125 9.0 3.0
1.96484375 6.0 2.449489742783178
1.97265625 6.0 2.449489742783178
1.98046875 4.0 2.0
1.98828125 7.0 2.6457513110645907
1.99609375 6.0 2.449489742783178
