time,length,frac_exposure,power,prob,frequency,fdot,fddot,ntrial,emin,emax,fmin,fmax,zmax,mission,instr,mjdref,pepoch
702330257.3333305,23764.62259066105,0.999267578125,25.448550113695543,0.06799466090753635,0.1761862610704954,5.002148826821271e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.45032054081125,0.06793658923805813,0.27860741212031287,1.50117584969493e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.450378190722677,0.0679346990677896,0.6205021747660676,-1.4749699018619762e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.452460542310167,0.06786645894600564,0.1761862610704954,5.014543531878921e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.454832539733196,0.06778880736168258,0.1761862610704954,5.003034162896817e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.457539817187588,0.0677002843624892,0.7697155690235256,1.3154323410452871e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.458189847075904,0.06767904616277075,0.1761862610704954,5.0136581958033746e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.45870695723866,0.06766215538648923,0.7376090208513766,1.0400042879427903e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.459595104003327,0.06763315462631735,0.7376090208513766,1.042837363384539e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.459969842940378,0.06762092182460888,0.9806593776565309,-1.716843717701263e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.460192912537295,0.0676136410585797,0.1761862610704954,5.003919498972364e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.46043338491398,0.0676057931259536,0.1068394833670857,-1.2094576128055995e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.462473524851447,0.06753924748074745,0.5366800988041792,1.2943613424327882e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.46299457621012,0.06752226185460654,0.1761862610704954,5.012772859727828e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.46303766365039,0.0675208574397771,0.7697576483789281,1.2784252930874462e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.46463069831413,0.06746895305139855,0.1761862610704954,5.00480483504791e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.465235435860837,0.06744925950964863,0.6205021747660676,-1.451685563075105e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.466874598561226,0.06739590730645896,0.1761862610704954,5.011887523652282e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.467859394003888,0.06736387329782223,0.27864949147571544,1.4630178648388785e-07,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.468145418920745,0.06735457205939056,0.1761862610704954,5.005690171123456e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.468496120981126,0.06734316927339844,0.3843949116023347,3.034046730881539e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.469829848303426,0.0672998212276299,0.1761862610704954,5.011002187576735e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.470736652803858,0.06727036413998132,0.1761862610704954,5.006575507199003e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.471659671191617,0.06724039310870866,0.9518770985611837,-1.2739986127274285e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
702330257.3333305,23764.62259066105,0.999267578125,25.471860323951674,0.06723387948167049,0.1761862610704954,5.010116851501189e-08,0.0,23646,-1.0,-1.0,0.005,1.0,100,xmm,epn,50814.0,58942.822422839476
