bbody,0.00,-6.58,-0.00,0.45,0.24,0.86,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,0.51
powerlaw,0.62,0.62,2.82,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3.78,3.48,-3.78,3,0.34
apec,0.18,0.18,3.15,1.94,1.84,-1.94,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,3,0.24
bremss,0.63,0.63,4.35,0.42,0.42,-0.42,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,3,0.36
