bbody,1.00,inf,inf,3.00,inf,inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2,6.47
powerlaw,1.33,0.96,2.40,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,5.84,3.47,-5.84,2,0.78
apec,1.37,1.23,1.50,0.49,0.45,2.56,-inf,-inf,-inf,-inf,-inf,-inf,1.0,-inf,-inf,-inf,2,0.58
bremss,0.85,0.62,3.20,0.50,0.50,2.23,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2,0.75
